time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-06-09T20:10:46.070Z,38.806,-122.7893333,1.7,1.48,md,44,37,0.005061,0.04,nc,nc73899246,2023-06-12T18:11:20.212Z,"4km NW of The Geysers, CA",earthquake,0.14,0.23,0.155,36,reviewed,nc,nc
2023-06-09T20:09:43.986Z,63.5369,-147.63,20.1,1,ml,,,,0.68,ak,ak0237cxy7y6,2023-06-15T22:59:02.353Z,"67 km ESE of Denali Park, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-06-09T20:06:20.857Z,63.0927,-151.3991,9.6,0.8,ml,,,,1.02,ak,ak0237cxxj0r,2023-06-15T22:58:57.184Z,"52 km SSE of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-06-09T20:04:55.589Z,51.485,-178.9472,14.4,2.2,ml,,,,0.65,ak,ak0237cxx68j,2023-06-15T22:58:56.978Z,"165 km WSW of Adak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-06-09T20:03:21.840Z,65.5177,-144.677,19,1.1,ml,,,,0.6,ak,ak0237cxww0d,2023-06-15T22:58:57.362Z,"8 km SE of Central, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-06-09T19:58:24.060Z,58.2451666666667,-155.109,2.98,-0.35,ml,5,237,,0.1,av,av91918376,2023-06-09T22:13:49.500Z,"84 km NNW of Karluk, Alaska",earthquake,1.35,1.36,0.0860265665574895,5,reviewed,av,av
2023-06-09T19:57:33.100Z,58.2533333333333,-155.118333333333,2.99,-0.01,ml,6,104,,0.04,av,av91918371,2023-06-09T22:11:35.090Z,"Alaska Peninsula",earthquake,0.25,0.69,0.168952845086852,6,reviewed,av,av
2023-06-09T19:56:21.897Z,58.2523,-155.1105,3.6,1.6,ml,,,,0.25,ak,ak0237cxmtaj,2023-06-15T22:58:56.780Z,"85 km NNW of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-06-09T19:51:18.524Z,36.7317,-115.9569,0.3,-0.1,ml,10,174.24,0.023,0.1311,nn,nn00861065,2023-06-09T22:07:24.289Z,"31 km NW of Indian Springs, Nevada",earthquake,,3.9,0.14,4,reviewed,nn,nn
2023-06-09T19:47:56.318Z,54.9168,-160.0516,27,2.3,ml,,,,0.62,ak,ak0237cxky8d,2023-06-15T22:58:56.577Z,"54 km SSE of Sand Point, Alaska",earthquake,,8,,,reviewed,ak,ak
2023-06-09T19:45:01.484Z,12.271,-87.917,35.859,4.4,mb,79,182,0.972,0.66,us,us7000k7ht,2023-06-10T17:55:56.040Z,"72 km SW of Jiquilillo, Nicaragua",earthquake,4.33,12.391,0.069,64,reviewed,us,us
2023-06-09T19:44:37.852Z,61.5007,-151.6186,75.2,1.1,ml,,,,0.57,ak,ak0237cxk9xl,2023-06-15T22:59:02.169Z,"49 km NW of Beluga, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-06-09T19:40:29.290Z,58.263,-155.1005,4.41,-0.3,ml,6,128,,0.18,av,av91918346,2023-06-12T00:57:37.500Z,"86 km NNW of Karluk, Alaska",earthquake,0.69,0.89,0.175414339105293,6,reviewed,av,av
2023-06-09T19:39:20.400Z,38.8068352,-122.7926636,1.96,0.27,md,11,51,0.002352,0.02,nc,nc73899236,2023-06-09T20:08:12.177Z,"4km NW of The Geysers, CA",earthquake,0.45,0.98,0.06,12,automatic,nc,nc
2023-06-09T19:39:02.240Z,38.8061667,-122.7905,1.42,1.63,md,52,38,0.004161,0.06,nc,nc73899231,2023-06-12T17:15:10.912Z,"4km NW of The Geysers, CA",earthquake,0.13,0.2,0.125,42,reviewed,nc,nc
2023-06-09T19:35:15.207Z,21.1174,99.8612,14.854,4.4,mb,53,44,0.304,0.6,us,us7000k7hq,2023-06-10T17:07:24.040Z,"57 km S of Kēng Tung, Myanmar",earthquake,5.34,4.547,0.095,37,reviewed,us,us
2023-06-09T19:35:06.468Z,51.2453,178.8908,10.4,1.9,ml,,,,0.28,ak,ak0237cxia2e,2023-06-15T22:59:01.985Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-06-09T19:34:35.220Z,33.8461667,-117.487,3.37,1.57,ml,40,48,0.0452,0.16,ci,ci40481872,2023-06-12T18:04:54.948Z,"5km SE of Home Gardens, CA",quarry blast,0.24,0.37,0.161,24,reviewed,ci,ci
2023-06-09T19:26:00.340Z,33.6955,-116.8088333,15.78,0.64,ml,18,127,0.07297,0.09,ci,ci40481864,2023-06-12T17:52:13.960Z,"10km WSW of Idyllwild, CA",earthquake,0.27,0.32,0.199,11,reviewed,ci,ci
2023-06-09T19:23:47.440Z,36.0471667,-117.9866667,3.46,2.27,ml,34,106,0.08739,0.13,ci,ci40481856,2023-06-12T17:26:25.370Z,"4km W of Coso Junction, CA",earthquake,0.19,0.45,0.172,24,reviewed,ci,ci
2023-06-09T19:23:15.741Z,66.0067,-143.511,10.7,1.2,ml,,,,0.52,ak,ak0237cxfq7b,2023-06-15T22:58:56.369Z,"32 km NE of Circle, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-06-09T19:16:52.780Z,40.6436667,-124.1661667,21.11,1.77,md,21,139,0.05735,0.1,nc,nc73899201,2023-06-10T03:03:15.853Z,"5km N of Fortuna, CA",earthquake,0.41,0.29,0.165,16,reviewed,nc,nc
2023-06-09T19:15:30.930Z,17.9518333333333,-66.965,15.82,2.64,md,7,217,0.08482,0.08,pr,pr71412798,2023-06-09T19:34:15.070Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.52,0.67,0.0734849142211362,4,reviewed,pr,pr
2023-06-09T19:13:41.183Z,36.605,71.0043,209.511,4,mb,50,74,2.591,0.77,us,us7000k7hj,2023-06-10T16:33:58.040Z,"32 km SSE of Jurm, Afghanistan",earthquake,4.99,6.582,0.092,35,reviewed,us,us
2023-06-09T19:12:29.015Z,37.2778,-117.597,7.5,1.1,ml,12,94.93,0.06,0.1589,nn,nn00861052,2023-06-09T21:14:28.659Z,"53 km S of Silver Peak, Nevada",earthquake,,1.6,0.45,5,reviewed,nn,nn
2023-06-09T19:11:10.410Z,51.8503333333333,-177.803833333333,3.91,1.01,ml,5,169,,0.11,av,av91918331,2023-06-09T21:57:56.340Z,"80 km W of Adak, Alaska",earthquake,0.44,0.27,0.16226626759397,5,reviewed,av,av
2023-06-09T19:03:28.720Z,34.996,-118.1853333,-0.91,1.21,ml,13,71,0.1222,0.15,ci,ci40481824,2023-06-14T23:04:02.582Z,"6km S of Mojave, CA",quarry blast,0.36,31.61,0.135,19,reviewed,ci,ci
2023-06-09T18:51:41.300Z,34.1588333,-116.429,10.23,1.12,ml,30,52,0.04245,0.11,ci,ci40481816,2023-06-12T17:15:18.016Z,"5km N of Yucca Valley, CA",earthquake,0.18,0.28,0.133,24,reviewed,ci,ci
2023-06-09T18:47:00.415Z,61.1446,-152.3039,119.2,2.5,ml,,,,0.57,ak,ak0237cwzbg9,2023-06-15T22:58:56.061Z,"63 km W of Tyonek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-09T18:46:56.388Z,52.0089,-175.3419,95.4,1.8,ml,,,,0.23,ak,ak0237cwzb6u,2023-06-15T22:59:01.797Z,"80 km WSW of Atka, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2023-06-09T18:41:05.540Z,58.1751666666667,-155.328166666667,2.53,-0.42,ml,5,249,,0.07,av,av91918321,2023-06-10T04:42:39.130Z,"Alaska Peninsula",earthquake,0.75,0.5,0.22821455397496,5,reviewed,av,av
2023-06-09T18:37:36.770Z,58.1665,-155.3195,1.99,0.24,ml,5,251,,0.09,av,av91918316,2023-06-10T04:47:24.700Z,"84 km NW of Karluk, Alaska",earthquake,1.15,0.7,0.29373517410569,5,reviewed,av,av
2023-06-09T18:31:30.040Z,33.744,-117.475,6.46,0.37,ml,5,222,0.0697,0.09,ci,ci40481784,2023-06-09T20:33:43.267Z,"14km NE of Trabuco Canyon, CA",earthquake,0.57,0.69,0.093,3,reviewed,ci,ci
2023-06-09T18:28:42.694Z,18.6927,145.2323,579.088,4.3,mb,152,53,3.474,0.61,us,us7000k7hb,2023-06-10T15:48:59.040Z,"Pagan region, Northern Mariana Islands",earthquake,10.85,6.858,0.043,156,reviewed,us,us
2023-06-09T18:26:21.470Z,58.1748333333333,-155.328666666667,2.33,0.72,ml,6,249,,0.09,av,av91918306,2023-06-09T21:47:09.770Z,"85 km NW of Karluk, Alaska",earthquake,0.78,0.68,0.340063235250132,7,reviewed,av,av
2023-06-09T18:24:33.601Z,50.8477,-177.1197,25.6,1.8,ml,,,,0.37,ak,ak0237cwujog,2023-06-15T22:59:01.400Z,"119 km SSW of Adak, Alaska",earthquake,,9.3,,,reviewed,ak,ak
2023-06-09T18:23:27.309Z,54.5169,-159.6946,28.5,1.8,ml,,,,0.58,ak,ak0237cwubh6,2023-06-15T22:59:01.593Z,"104 km SSE of Sand Point, Alaska",earthquake,,3.6,,,reviewed,ak,ak
2023-06-09T18:11:50.020Z,58.1805,-155.322,3.32,-0.22,ml,4,244,,0.07,av,av91918291,2023-06-09T21:39:14.480Z,"85 km NW of Karluk, Alaska",earthquake,0.73,2.28,0.340820284988554,4,reviewed,av,av
2023-06-09T18:11:41.740Z,38.8328323,-122.8010025,2.16,0.95,md,11,64,0.01002,0.02,nc,nc73899191,2023-06-09T18:29:20.690Z,"7km W of Cobb, CA",earthquake,0.34,0.94,0.26,12,automatic,nc,nc
2023-06-09T18:02:57.777Z,60.3821,-143.4103,7.2,2,ml,,,,0.74,ak,ak0237cwpvsr,2023-06-15T22:58:55.835Z,"120 km SSW of McCarthy, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-06-09T18:02:29.402Z,51.1679,-176.1631,25.3,1.5,ml,,,,0.32,ak,ak0237cwptlo,2023-06-15T22:59:01.216Z,"85 km SSE of Adak, Alaska",earthquake,,9.4,,,reviewed,ak,ak
2023-06-09T17:58:38.500Z,38.8186684,-122.8218307,2.23,1.08,md,22,48,0.01033,0.02,nc,nc73899186,2023-06-09T20:41:15.358Z,"7km NW of The Geysers, CA",earthquake,0.21,0.37,0.15,23,automatic,nc,nc
2023-06-09T17:53:30.421Z,60.6628,-147.6557,6,1.2,ml,,,,0.49,ak,ak0237cwfbds,2023-06-15T22:58:55.643Z,"57 km ESE of Whittier, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-06-09T17:48:19.129Z,34.38416667,-96.81633333,0,1.49,ml,60,153,0.3590295462,0.43,ok,ok2023lfwf,2023-06-09T17:57:03.574Z,"Oklahoma",quarry blast,,0.5,0.22,21,reviewed,ok,ok
2023-06-09T17:45:40.070Z,38.8214989,-122.8531647,2.6,1.03,md,15,91,0.006696,0.01,nc,nc73899181,2023-06-09T20:15:12.216Z,"10km WNW of The Geysers, CA",earthquake,0.32,0.56,0.33,15,automatic,nc,nc
2023-06-09T17:41:02.280Z,35.065,-118.35,-0.93,1.04,ml,15,45,0.07455,0.21,ci,ci40481744,2023-06-14T22:54:51.440Z,"12km SE of Tehachapi, CA",quarry blast,0.45,31.61,0.079,20,reviewed,ci,ci
2023-06-09T17:40:07.024Z,51.8585,-179.2692,112.4,2.1,ml,,,,0.49,ak,ak0237cwchha,2023-06-15T22:59:01.031Z,"181 km W of Adak, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-06-09T17:32:36.210Z,56.3023333333333,-159.4275,10.6,0.83,ml,5,285,,0.25,av,av91918266,2023-06-09T21:33:27.790Z,"41 km W of Chignik Lake, Alaska",earthquake,1.7,3.9,0.116814866870692,5,reviewed,av,av
2023-06-09T17:28:29.030Z,11.9765,-88.0502,42.624,4.4,mb,97,145,1.235,0.77,us,us7000k7gl,2023-06-09T18:51:58.040Z,"107 km SW of Jiquilillo, Nicaragua",earthquake,6.62,4.505,0.058,89,reviewed,us,us
2023-06-09T17:20:26.610Z,34.6031667,-117.3408333,-1.07,1.39,ml,19,77,0.04342,0.27,ci,ci40481720,2023-06-14T22:51:41.357Z,"7km ENE of Adelanto, CA",quarry blast,0.51,31.61,0.173,34,reviewed,ci,ci
2023-06-09T17:17:29.278Z,-1.2277,98.2117,6.959,4.6,mb,78,108,2.594,0.44,us,us7000k7gk,2023-06-09T18:07:13.040Z,"177 km WNW of Tuapejat, Indonesia",earthquake,4.4,4.833,0.074,61,reviewed,us,us
2023-06-09T17:13:13.730Z,36.0741667,-117.6671667,4.7,1.07,ml,16,130,0.1181,0.13,ci,ci40481704,2023-06-12T16:15:38.345Z,"26km E of Coso Junction, CA",earthquake,0.25,1.81,0.257,6,reviewed,ci,ci
2023-06-09T17:10:49.550Z,58.1791666666667,-155.343166666667,4.11,-0.05,ml,5,251,,0.1,av,av91918246,2023-06-09T21:24:24.550Z,"86 km NW of Karluk, Alaska",earthquake,0.78,1.9,0.154023384144684,5,reviewed,av,av
2023-06-09T17:10:01.775Z,63.2502,-150.5015,124.5,1.9,ml,,,,0.4,ak,ak0237cw61lf,2023-06-15T22:58:55.380Z,"69 km ESE of Denali National Park, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-06-09T17:09:24.650Z,37.9066667,-112.9445,21.55,1.43,ml,9,189,0.2027,0.19,uu,uu60541906,2023-06-09T18:39:24.890Z,"11 km N of Summit, Utah",earthquake,1.6,0.87,0.061,4,reviewed,uu,uu
2023-06-09T17:04:41.840Z,58.1845,-155.348333333333,5.11,-0.05,ml,5,250,,0.05,av,av91918236,2023-06-09T21:20:58.250Z,"86 km NW of Karluk, Alaska",earthquake,0.61,1.28,0.163212760932502,5,reviewed,av,av
2023-06-09T17:04:14.296Z,66.347,-157.522,5.7,1.4,ml,,,,0.85,ak,ak0237cw4s9h,2023-06-15T22:59:00.848Z,"northern Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-06-09T17:01:45.695Z,52.955,-167.4197,44.3,1.2,ml,,,,0.33,ak,ak0237cw47jk,2023-06-15T22:58:55.194Z,"96 km E of Nikolski, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2023-06-09T16:57:57.944Z,55.4003,-156.888,24.6,2.4,ml,,,,0.85,ak,ak0237cvux6j,2023-06-15T22:58:55.005Z,"south of Alaska",earthquake,,4.2,,,reviewed,ak,ak
2023-06-09T16:56:26.889Z,60.1726,-153.3027,148.2,2,ml,,,,0.59,ak,ak0237cvuj5d,2023-06-15T22:58:54.759Z,"56 km E of Port Alsworth, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-06-09T16:55:26.900Z,33.8201667,-116.9995,13.54,1.13,ml,42,53,0.1022,0.16,ci,ci40481664,2023-06-09T22:46:51.735Z,"6km NW of San Jacinto, CA",earthquake,0.17,0.59,0.154,24,reviewed,ci,ci
2023-06-09T16:53:37.740Z,33.1673333,-116.7905,17.01,0.95,ml,35,42,0.07345,0.15,ci,ci40481648,2023-06-09T22:01:57.308Z,"9km SSW of Lake Henshaw, CA",earthquake,0.18,0.48,0.163,23,reviewed,ci,ci
2023-06-09T16:51:35.160Z,58.185,-155.326,7.33,0.41,ml,7,244,,0.13,av,av91918211,2023-06-09T21:13:49.480Z,"85 km NW of Karluk, Alaska",earthquake,1.2,0.91,0.197279133724823,7,reviewed,av,av
2023-06-09T16:47:35.700Z,51.8516666666667,-177.812166666667,2.18,0.54,ml,4,249,,0.09,av,av91918206,2023-06-09T21:09:54.710Z,"81 km W of Adak, Alaska",earthquake,0.62,1.2,0.150339855792459,5,reviewed,av,av
2023-06-09T16:43:45.078Z,61.7631,-149.944,47.9,1,ml,,,,0.58,ak,ak0237cvrryj,2023-06-15T22:59:00.656Z,"5 km ENE of Willow, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2023-06-09T16:40:10.520Z,37.2915,-121.6766667,1.99,0.85,md,13,123,0.03258,0.05,nc,nc73899171,2023-06-09T20:34:32.404Z,"14km E of Seven Trees, CA",earthquake,0.28,0.43,0.153,12,reviewed,nc,nc
2023-06-09T16:36:55.600Z,59.7342,-152.974,100.2,2.8,ml,,,,0.6,ak,ak0237cvqaow,2023-06-15T22:58:54.389Z,"63 km E of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-09T16:34:44.572Z,53.8147,-166.5812,94.6,1.7,ml,,,,0.55,ak,ak0237cvpuic,2023-06-15T22:58:54.185Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-06-09T16:27:18.970Z,51.9268,177.875,4.8,2.1,ml,,,,0.31,ak,ak0237cvoahl,2023-06-15T22:59:00.475Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2023-06-09T16:23:45.800Z,58.1881666666667,-155.3415,5,-0.24,ml,5,247,,0.11,av,av91918181,2023-06-09T21:02:45.460Z,"86 km NW of Karluk, Alaska",earthquake,0.79,1.53,0.111445492548891,5,reviewed,av,av
2023-06-09T16:22:07.690Z,33.6361667,-116.7235,16.67,0.83,ml,29,55,0.05277,0.13,ci,ci40481616,2023-06-09T21:43:15.271Z,"10km NNW of Anza, CA",earthquake,0.2,0.42,0.152,20,reviewed,ci,ci
2023-06-09T16:16:15.170Z,38.8291664,-122.8525009,1.7,1.05,md,18,64,0.003779,0.02,nc,nc73899166,2023-06-09T16:45:13.936Z,"10km NW of The Geysers, CA",earthquake,0.24,0.39,0.16,19,automatic,nc,nc
2023-06-09T16:15:58.760Z,38.8291664,-122.8531647,1.58,0.99,md,19,63,0.003318,0.02,nc,nc73899161,2023-06-09T16:33:14.864Z,"10km NW of The Geysers, CA",earthquake,0.23,0.36,0.27,19,automatic,nc,nc
2023-06-09T16:09:32.670Z,59.9808,-150.8807,11.6,1.4,ml,,,,0.75,ak,ak0237cvkgm0,2023-06-15T22:58:53.992Z,"14 km NNE of Fox River, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-06-09T16:03:24.304Z,32.83172607,-100.5458032,6.48050944,2.7,ml,21,78,0.04340941306,0.2,tx,tx2023lfsu,2023-06-12T08:56:31.461Z,"western Texas",earthquake,0.9725201018,1.3490259170000003,0.1,14,reviewed,tx,tx
2023-06-09T15:52:34.671Z,51.9251,177.6019,9.7,2.7,ml,,,,0.62,ak,ak0237cv88zv,2023-06-15T17:43:18.741Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2023-06-09T15:51:21.120Z,37.5081667,-118.8291667,4.99,0.4,md,10,207,0.08172,0.04,nc,nc73899156,2023-06-10T00:20:12.856Z,"14km WSW of Toms Place, CA",earthquake,1.13,1.1,0.136,8,reviewed,nc,nc
2023-06-09T15:43:42.153Z,63.4236,-147.6445,6,1.4,ml,,,,0.72,ak,ak0237cv6c49,2023-06-15T17:43:15.455Z,"65 km E of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-06-09T15:36:40.065Z,67.4995,-142.5494,2.9,2.2,ml,,,,0.69,ak,ak0237cv4tz5,2023-06-15T17:43:15.236Z,"107 km NNE of Chalkyitsik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-06-09T15:36:10.453Z,31.49183669,-104.037328,6.285815430000001,2.7,ml,18,67,0.04543802428,0.2,tx,tx2023lfrx,2023-06-12T09:27:08.110Z,"30 km NW of Toyah, Texas",earthquake,1.217140331,1.012528885,0.1,28,reviewed,tx,tx
2023-06-09T15:36:02.890Z,38.8325005,-122.8190002,1.17,0.39,md,8,83,0.01146,0.03,nc,nc73899146,2023-06-09T15:56:14.836Z,"8km NW of The Geysers, CA",earthquake,0.4,1.2,0.3,8,automatic,nc,nc
2023-06-09T15:35:25.620Z,40.4821667,-124.3271667,20.73,1.77,md,22,139,0.01027,0.12,nc,nc73899151,2023-06-09T22:01:10.901Z,"12km SSW of Ferndale, CA",earthquake,0.65,0.32,0.202,17,reviewed,nc,nc
2023-06-09T15:29:59.675Z,61.8272,-151.3696,74.1,1.2,ml,,,,0.55,ak,ak0237cv3dgf,2023-06-15T17:43:18.551Z,"18 km S of Skwentna, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2023-06-09T15:29:33.510Z,51.8505,-177.814666666667,2.13,1.07,ml,4,246,,0.09,av,av91918146,2023-06-11T21:03:27.820Z,"81 km W of Adak, Alaska",earthquake,0.62,1.22,0.0818571799576122,4,reviewed,av,av
2023-06-09T15:27:17.980Z,35.6513333,-117.55,2.19,0.58,ml,12,92,0.1038,0.09,ci,ci40481544,2023-06-09T21:38:05.684Z,"12km ENE of Ridgecrest, CA",earthquake,0.23,0.55,0.14,6,reviewed,ci,ci
2023-06-09T15:26:50.460Z,38.8345,-122.8153333,2.24,2.61,md,87,25,0.01183,0.07,nc,nc73899136,2023-06-09T22:32:13.140Z,"8km W of Cobb, CA",earthquake,0.08,0.13,0.162,102,reviewed,nc,nc
2023-06-09T15:26:15.710Z,36.4333333,-120.6596667,9.52,1.59,md,18,174,0.1762,0.06,nc,nc73899131,2023-06-09T21:51:12.834Z,"2km NNE of New Idria, CA",earthquake,0.4,0.78,0.219,17,reviewed,nc,nc
2023-06-09T15:10:24.285Z,63.286,-151.6985,5.8,2.6,ml,,,,0.87,ak,ak0237cuz849,2023-06-15T17:43:14.910Z,"28 km S of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-09T15:08:45.110Z,36.6783,71.4834,171.403,4,mb,25,70,2.786,0.45,us,us7000k7fk,2023-06-09T16:30:56.040Z,"4 km W of Ashkāsham, Afghanistan",earthquake,5.63,14.123,0.258,4,reviewed,us,us
2023-06-09T15:07:15.365Z,60.5678,-150.6787,41.9,1.3,ml,,,,0.55,ak,ak0237cuykap,2023-06-15T17:43:14.711Z,"5 km NE of Sterling, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-06-09T14:57:14.790Z,58.2111666666667,-155.191,4.62,-0.47,ml,7,140,,0.07,av,av91918116,2023-06-11T20:50:27.980Z,"83 km NNW of Karluk, Alaska",earthquake,0.5,0.6,0.232318716811198,7,reviewed,av,av
2023-06-09T14:49:53.199Z,58.534,-152.9013,57.5,2.7,ml,,,,0.76,ak,ak0237cum7mq,2023-06-15T17:43:14.398Z,"52 km N of Aleneva, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-06-09T14:43:56.620Z,51.8535,-177.807666666667,2.86,1.14,ml,7,153,,0.08,av,av91918101,2023-06-11T19:30:44.920Z,"80 km W of Adak, Alaska",earthquake,0.36,0.61,0.318989424243438,7,reviewed,av,av
2023-06-09T14:41:44.425Z,51.4985,-176.0215,23.1,1.4,ml,,,,0.27,ak,ak0237cukhaf,2023-06-15T20:00:14.879Z,"59 km SE of Adak, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-06-09T14:37:42.560Z,38.831501,-122.8166656,2.36,0.53,md,8,103,0.009593,0.01,nc,nc73899126,2023-06-09T14:55:14.301Z,"8km NW of The Geysers, CA",earthquake,0.55,1.95,0.28,11,automatic,nc,nc
2023-06-09T14:26:52.990Z,51.8531666666667,-177.8115,2.64,0.86,ml,4,250,,0.07,av,av91918081,2023-06-11T20:40:31.050Z,"81 km W of Adak, Alaska",earthquake,0.56,1,0.0932645153149954,4,reviewed,av,av
2023-06-09T14:22:24.860Z,36.5371667,-121.1268333,3.78,2.27,md,54,83,0.01532,0.1,nc,nc73899121,2023-06-10T01:39:17.347Z,"2km ENE of Pinnacles, CA",earthquake,0.17,0.31,0.189,51,reviewed,nc,nc
2023-06-09T14:09:29.174Z,32.83538818,-100.5458032,6.578328451,2,ml,15,69,0.04601296405,0.2,tx,tx2023lfpa,2023-06-12T11:56:23.363Z,"7 km WSW of Rotan, Texas",earthquake,1.107929664,1.961601445,0.1,10,reviewed,tx,tx
2023-06-09T13:53:54.519Z,53.5604,-165.8322,52.8,1.3,ml,,,,0.38,ak,ak0237cu1n17,2023-06-15T17:43:18.172Z,"58 km SE of Unalaska, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2023-06-09T13:52:28.090Z,58.2546666666667,-155.134166666667,3.55,-0.15,ml,8,94,,0.04,av,av91918066,2023-06-11T20:35:30.110Z,"86 km NNW of Karluk, Alaska",earthquake,0.23,0.42,0.240614014453549,9,reviewed,av,av
2023-06-09T13:49:12.700Z,36.1785,-121.5733333,13.03,0.68,md,9,148,0.05515,0.13,nc,nc73899116,2023-06-09T20:23:00.774Z,"18km N of Lopez Point, CA",earthquake,0.56,1.32,0.09,6,reviewed,nc,nc
2023-06-09T13:47:33.758Z,51.4044,-175.5898,18,1.7,ml,,,,0.42,ak,ak0237cu0b4v,2023-06-15T17:43:17.983Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2023-06-09T13:43:17.490Z,58.2486666666667,-155.163333333333,3.8,-0.06,ml,7,110,,0.13,av,av91918061,2023-06-11T20:32:51.630Z,"Alaska Peninsula",earthquake,0.41,0.63,0.212395555865232,6,reviewed,av,av
2023-06-09T13:41:46.880Z,40.3811667,-124.2406667,21.31,1.85,md,18,101,0.1071,0.1,nc,nc73899106,2023-06-15T02:35:11.768Z,"7km NNE of Petrolia, CA",earthquake,0.58,0.6,0.126,14,reviewed,nc,nc
2023-06-09T13:39:54.839Z,58.2122,-155.1797,1.9,1.4,ml,,,,0.57,ak,ak0237ctyn11,2023-06-15T20:00:14.500Z,"Alaska Peninsula",earthquake,,0.9,,,reviewed,ak,ak
2023-06-09T13:33:13.440Z,35.0796667,-118.2581667,2.58,0.95,ml,16,42,0.08607,0.23,ci,ci40481440,2023-06-09T21:35:33.861Z,"8km WNW of Mojave, CA",earthquake,0.29,0.65,0.119,11,reviewed,ci,ci
2023-06-09T13:32:32.760Z,59.0776,-136.5344,2.6,1.3,ml,,,,0.55,ak,ak0237ctx3az,2023-06-15T20:00:14.693Z,"Southeastern Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-06-09T13:30:44.880Z,33.3581667,-116.9691667,8.53,1.34,ml,51,44,0.06081,0.19,ci,ci40481432,2023-06-09T21:23:30.350Z,"10km W of Palomar Observatory, CA",earthquake,0.18,0.55,0.091,27,reviewed,ci,ci
2023-06-09T13:27:48.534Z,53.4133,-163.1452,25.6,1.9,ml,,,,0.64,ak,ak0237ctw1yd,2023-06-15T17:43:17.785Z,"Unimak Island region, Alaska",earthquake,,3.7,,,reviewed,ak,ak
2023-06-09T13:26:40.490Z,60.0115,-153.104,-2.34,-0.89,ml,4,168,,0.1,av,av91918041,2023-06-12T00:56:31.900Z,"61 km ENE of Pedro Bay, Alaska",earthquake,0.36,2.8,0.114944916718675,4,reviewed,av,av
2023-06-09T13:08:20.182Z,59.4909,-152.8152,90.2,1.8,ml,,,,0.42,ak,ak0237ctrx3s,2023-06-15T17:43:13.922Z,"52 km WNW of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-06-09T13:06:54.073Z,51.381,-175.5227,16.8,2.1,ml,,,,0.27,ak,ak0237ctrkh1,2023-06-15T17:43:13.725Z,"94 km SE of Adak, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-06-09T12:56:15.300Z,58.1748333333333,-155.331166666667,1.59,0.03,ml,5,250,,0.09,av,av91918021,2023-06-12T00:44:38.410Z,"Alaska Peninsula",earthquake,0.63,0.71,0.309863577552448,5,reviewed,av,av
2023-06-09T12:52:49.400Z,31.786,-116.0356667,5.37,2.1,ml,23,64,0.2305,0.35,ci,ci40481392,2023-06-09T20:56:36.129Z,"51km E of Maneadero, B.C., MX",earthquake,0.35,31.61,0.234,18,reviewed,ci,ci
